Temperature,Log_Loss
4.069999999999998,0.32031947968252367
4.079999999999998,0.320689314182065
4.089999999999998,0.32105869996253933
4.099999999999998,0.3214276363460385
4.109999999999998,0.32179612267126767
4.119999999999997,0.3221641582933429
4.129999999999997,0.3225317425835911
4.139999999999998,0.322898874929353
4.149999999999998,0.323265554733788
4.1599999999999975,0.3236317814156825
4.169999999999997,0.3239975544092602
4.179999999999998,0.3243628731639952
4.189999999999998,0.32472773714442704
4.1999999999999975,0.3250921458299788
4.209999999999997,0.32545609871477765
4.219999999999998,0.32581959530747656
4.229999999999998,0.3261826351310801
4.2399999999999975,0.32654521772277084
4.249999999999997,0.32690734263373933
4.259999999999998,0.327269009429015
4.269999999999998,0.32763021768730044
4.279999999999998,0.327990967000807
4.289999999999997,0.32835125697509276
4.299999999999997,0.3287110872289028
4.309999999999998,0.3290704573940105
4.319999999999998,0.3294293671150625
4.329999999999997,0.32978781604942387
4.339999999999997,0.3301458038670268
4.349999999999998,0.3305033302502199
4.359999999999998,0.33086039489361985
4.369999999999997,0.33121699750396555
4.379999999999997,0.33157313779997283
4.389999999999998,0.33192881551219217
4.399999999999998,0.3322840303828671
4.4099999999999975,0.3326387821657953
4.419999999999997,0.3329930706261907
4.429999999999997,0.33334689554054797
4.439999999999998,0.33370025669650766
4.4499999999999975,0.3340531538927239
4.459999999999997,0.33440558693873335
4.469999999999997,0.3347575556548258
4.479999999999998,0.33510905987191614
4.4899999999999975,0.3354600994314181
4.499999999999997,0.3358106741851195
4.509999999999997,0.3361607839950589
4.519999999999998,0.3365104287334036
4.529999999999998,0.33685960828232936
4.539999999999997,0.3372083225339016
4.549999999999997,0.3375565713899576
4.559999999999998,0.33790435476199043
4.569999999999998,0.33825167257103406
4.579999999999997,0.33859852474755014
4.589999999999997,0.3389449112313158
4.599999999999997,0.3392908319713126
4.609999999999998,0.3396362869256175
4.619999999999997,0.3399812760612941
4.629999999999997,0.34032579935428625
4.639999999999997,0.34066985678931194
4.649999999999998,0.3410134483597587
4.6599999999999975,0.34135657406758074
4.669999999999997,0.34169923392319634
4.679999999999997,0.3420414279453874
4.689999999999998,0.3423831561611993
4.6999999999999975,0.34272441860584246
4.709999999999997,0.34306521532259465
4.719999999999997,0.3434055463627048
4.729999999999998,0.3437454117852977
4.7399999999999975,0.34408481165727944
4.749999999999997,0.3444237460532447
4.759999999999997,0.3447622150553843
4.769999999999997,0.3451002187533944
4.779999999999998,0.34543775724438613
4.789999999999997,0.345774830632797
4.799999999999997,0.3461114390303022
4.809999999999997,0.3464475825557286
4.819999999999998,0.34678326133496745
4.829999999999997,0.34711847550089
4.839999999999997,0.34745322519326316
4.849999999999997,0.34778751055866636
4.859999999999998,0.3481213317504089
4.869999999999997,0.3484546889284488
4.879999999999997,0.34878758225931217
4.889999999999997,0.3491200119160137
4.899999999999997,0.34945197807797795
4.9099999999999975,0.3497834809309609
4.919999999999997,0.3501145206669736
4.929999999999997,0.3504450974842059
4.939999999999997,0.35077521158695024
4.9499999999999975,0.35110486318552825
4.959999999999997,0.35143405249621634
4.969999999999997,0.35176277974117287
4.979999999999997,0.3520910451483658
